Testcase_Number Left_Coin_Pile Right_Coin_Pile Computation_Time Number_of_Coins
2461 6,3,11,2,16,13,5 8,15,14,19 0 11
2462 16,21,25,18,7 18,14,19,14,8,14 0 11
2463 2,3,5,16,15,16 20,15,4,3,15 0 11
2464 0 0 999600 11
2465 0 0 0 11
2466 0 0 999000 11
2467 14,20,25,4,10,7 8,25,20,4,23 0 11
2468 21,12,12,18,5 13,16,19,4,7,9 0 11
2469 8,3,9,17,11,11,11 23,17,17,13 0 11
2470 2,3,12,11,7,4,3,2 12,12,20 0 11
2471 0 0 998800 11
2472 4,15,6,11,7,23 7,14,10,17,18 0 11
2473 5,14,4,18,8,4 17,9,2,10,15 0 11
2474 0 0 1519900 11
2475 0 0 133100 11
2476 0 0 1002500 11
2477 0 0 999500 11
2478 0 0 0 11
2479 0 0 1002000 11
2480 0 0 1023600 11
2481 13,6,11,2,6,3,6 20,21,4,2 0 11
2482 17,12,20,12,24,3 15,25,25,19,4 0 11
2483 0 0 1041700 11
2484 6,11,24,14,17,9 16,13,23,15,14 0 11
2485 5,11,22,3,16,18 10,19,11,21,14 0 11
2486 0 0 1011600 11
2487 0 0 0 11
2488 0 0 947000 11
2489 0 0 983400 11
2490 0 0 1016200 11
2491 24,13,19,14,22,2 12,21,25,19,17 0 11
2492 22,5,14,23,7,9 19,10,23,14,14 0 11
2493 0 0 1013300 11
2494 18,9,6,3,13,7,13 12,16,16,25 0 11
2495 0 0 0 11
2496 0 0 1503700 11
2497 4,23,9,12,15,14 12,20,14,9,22 0 11
2498 0 0 0 11
2499 0 0 1006200 11
2500 8,16,14,2,16,5 18,22,2,11,8 0 11
2501 0 0 1003200 11
2502 6,18,2,24,19,7 20,12,23,13,8 0 11
2503 0 0 990900 11
2504 12,2,12,15,22,16 8,14,18,17,22 0 11
2505 0 0 999800 11
2506 23,21,11,23,16 6,13,22,14,17,22 0 11
2507 0 0 0 11
2508 6,13,6,25,6,5 3,23,11,10,14 0 11
2509 7,16,6,23,17 15,24,8,4,6,12 0 11
2510 0 0 999700 11
2511 0 0 1015800 11
2512 2,14,11,21,3,12 15,10,10,13,15 0 11
2513 0 0 1026500 11
2514 11,10,23,20,5,4 19,15,8,15,16 0 11
2515 0 0 0 11
2516 2,8,6,11,5,7,7 15,12,16,3 0 11
2517 6,9,8,16,23,9 17,11,14,22,7 0 11
2518 23,17,9,8,7,10 21,21,10,11,11 0 11
2519 0 0 1645800 11
2520 23,6,6,7,10,2,7 5,21,22,13 0 11
2521 19,19,21,4,3 14,18,10,15,7,2 0 11
2522 23,6,12,7,5,5,10 18,19,12,19 0 11
2523 2,24,8,20,17 14,20,9,20,4,4 0 11
2524 11,8,12,2,2,10,18 11,12,21,19 0 11
2525 0 0 1004600 11
2526 0 0 0 11
2527 0 0 1027600 11
2528 0 0 976200 11
2529 16,10,8,7,9,16 9,12,22,21,2 0 11
2530 0 0 1059500 11
2531 0 0 942000 11
2532 0 0 1067000 11
2533 11,22,20,6,15 5,9,15,12,22,11 0 11
2534 21,7,25,16,16 20,2,4,18,25,16 0 11
2535 16,17,21,13,3 23,2,18,9,15,3 0 11
2536 0 0 953700 11
2537 0 0 0 11
2538 18,22,23,8,13,7 22,11,14,24,20 0 11
2539 9,5,8,24,22,3 18,13,9,16,15 0 11
2540 19,4,11,21,9,5 22,20,12,10,5 0 11
2541 13,3,14,25,16 19,14,3,8,20,7 0 11
2542 23,24,5,17,2 6,16,15,8,7,19 0 11
2543 0 0 1749500 11
2544 5,23,13,24,15,18 25,24,23,16,10 0 11
2545 0 0 0 11
2546 0 0 1202900 11
2547 4,17,25,11,24 3,10,25,7,23,13 0 11
2548 0 0 1027200 11
2549 14,13,7,18,13,9,8 24,25,20,13 0 11
2550 0 0 984900 11
2551 7,16,14,12,25,20 11,18,22,20,23 0 11
2552 23,15,2,9,24 22,9,14,8,6,14 0 11
2553 10,23,11,20,10 6,9,25,5,24,5 0 11
2554 0 0 1021900 11
2555 0 0 0 11
2556 11,10,3,3,17,10 2,23,3,23,3 974000 11
2557 0 0 0 11
2558 4,21,10,8,3,18 24,4,11,4,21 0 11
2559 0 0 1031700 11
2560 0 0 1024000 11
2561 0 0 1013300 11
2562 25,18,3,9,15 11,2,17,17,6,17 0 11
2563 0 0 922800 11
2564 17,4,20,14,12,13 6,15,16,25,18 0 11
2565 0 0 0 11
2566 10,21,3,13,17,8 13,11,18,11,19 0 11
2567 8,14,5,12,16,14,6 25,24,22,4 0 11
2568 25,6,21,17,24,4 16,17,25,18,21 1049900 11
2569 0 0 1621300 11
2570 14,20,25,4,6,23 19,19,16,23,15 0 11
2571 2,12,23,6,5,18 8,22,6,8,22 0 11
2572 21,4,19,22,4,22 20,18,20,19,15 0 11
2573 0 0 1350300 11
2574 3,8,18,9,7,15 8,3,6,25,18 0 11
2575 0 0 999700 11
2576 9,24,4,21,4 14,2,19,11,11,5 0 11
2577 0 0 0 11
2578 15,15,19,17,11,8 6,12,20,24,23 0 11
2579 0 0 1007000 11
2580 2,3,2,12,13,7,11 22,12,3,13 0 11
2581 2,21,9,22,21 14,9,16,17,4,15 0 11
2582 0 0 999600 11
2583 0 0 997500 11
2584 0 0 0 11
2585 0 0 1000100 11
2586 13,8,15,8,7,5 3,14,6,14,19 0 11
2587 0 0 1000400 11
2588 20,8,17,19,8,5 10,15,24,9,19 0 11
2589 19,4,12,22,11 12,10,17,10,13,6 0 11
2590 3,15,20,18,11,6 16,18,2,15,22 0 11
2591 0 0 0 11
2592 0 0 1684600 11
2593 16,17,8,8,15 7,10,8,6,20,13 0 11
2594 16,23,7,14,16 11,14,10,16,22,3 0 11
2595 22,24,16,9,17 8,19,21,5,23,12 0 11
2596 24,3,13,9,6,12 25,20,4,6,12 0 11
2597 0 0 1000500 11
2598 0 0 0 11
2599 25,9,5,6,17,23 13,25,19,5,23 0 11
2600 18,2,16,24,9,9 17,3,20,19,19 0 11
2601 0 0 1429600 11
2602 0 0 997400 11
2603 0 0 0 11
2604 0 0 1000800 11
2605 0 0 992400 11
2606 0 0 1015500 11
2607 0 0 985300 11
2608 0 0 0 11
2609 0 0 999300 11
2610 0 0 0 11
2611 0 0 1506900 11
2612 21,24,13,24,9 4,15,24,24,8,16 0 11
2613 0 0 1026000 11
2614 0 0 0 11
2615 18,25,25,23 17,19,3,21,11,10,10 0 11
2616 0 0 1472900 11
2617 0 0 998100 11
2618 13,5,13,22,15,16 12,24,18,24,6 0 11
2619 0 0 1007400 11
2620 15,15,13,17,5,12 11,24,9,20,13 0 11
2621 0 0 0 11
2622 2,3,19,23,4,19,3 21,17,20,15 0 11
2623 4,12,12,23,19 10,8,14,23,8,7 0 11
2624 0 0 999300 11
2625 0 0 999900 11
2626 0 0 1000100 11
2627 0 0 0 11
2628 3,23,5,24,20 21,4,18,19,9,4 0 11
2629 24,19,19,9,18 23,20,11,17,8,10 1000700 11
2630 0 0 0 11
2631 0 0 0 11
2632 23,12,7,25,16,15 24,21,23,21,9 1519300 11
2633 23,19,9,14,21,2 19,15,11,18,25 0 11
2634 24,2,10,12,15,4,4 18,20,9,24 0 11
2635 4,11,6,23,10,11 15,16,22,3,9 182600 11
2636 0 0 0 11
2637 0 0 1009200 11
2638 0 0 1008100 11
2639 14,11,6,8,22,21 9,16,12,22,23 0 11
2640 0 0 0 11
2641 10,14,13,7,20 5,6,8,23,19,3 1015100 11
2642 9,5,2,10,11,10,4 13,19,9,10 0 11
2643 0 0 0 11
2644 7,15,8,21,6,15 16,22,5,24,5 0 11
2645 0 0 999000 11
2646 4,14,19,7,2,4 16,7,3,20,4 0 11
2647 11,13,7,21,10,17 20,24,6,10,19 0 11
2648 2,24,3,18,21,24 5,20,21,25,21 0 11
2649 8,25,18,6,15,2 25,20,20,7,2 0 11
2650 0 0 992000 11
2651 5,7,5,2,17,13,18 23,16,12,16 0 11
2652 0 0 1007700 11
2653 0 0 1000100 11
2654 0 0 0 11
2655 10,19,3,8,16,4 23,2,18,11,6 0 11
2656 5,16,12,9,13,15 16,18,14,16,6 0 11
2657 6,5,24,15,11,6 9,10,25,7,16 0 11
2658 0 0 999300 11
2659 0 0 999900 11
2660 0 0 1000700 11
2661 11,21,7,23,9,6 2,25,22,18,10 0 11
2662 0 0 524600 11
2663 0 0 0 11
2664 25,20,5,23,7,15 18,23,23,23,8 0 11
2665 7,14,5,14,14,24 10,9,24,22,13 0 11
2666 0 0 1445000 11
2667 0 0 999700 11
2668 10,24,11,11,4,9 12,16,14,22,5 0 11
2669 14,16,25,5,6,5 7,15,25,16,8 0 11
2670 5,16,13,14,20,6 5,16,16,13,24 0 11
2671 0 0 998600 11
2672 0 0 0 11
2673 0 0 1000600 11
2674 0 0 1000400 11
2675 0 0 992200 11
2676 21,11,25,9,4,10 21,22,9,25,3 0 11
2677 13,13,5,17,20,4 14,16,9,16,17 0 11
2678 11,18,14,13,11,16 23,24,9,19,8 0 11
2679 0 0 0 11
2680 23,4,9,22,9 8,6,21,6,6,20 999600 11
2681 9,20,11,24,5,18 13,24,15,15,20 0 11
2682 0 0 0 11
2683 0 0 1008200 11
2684 0 0 1000000 11
2685 0 0 524800 11
2686 13,3,22,3,14,18 20,4,20,5,24 0 11
2687 9,7,13,5,19,3,5,2 23,25,15 0 11
2688 0 0 1144100 11
2689 0 0 1014300 11
2690 12,9,17,12,5,18,6 16,14,25,24 0 11
2691 8,11,7,23,21 14,6,17,3,21,9 0 11
2692 0 0 0 11
2693 8,20,11,23,23,14 25,15,22,14,23 0 11
2694 3,21,16,24,6,7 25,18,21,5,8 0 11
2695 15,3,25,3,4,12 18,8,13,13,10 0 11
2696 15,4,23,17,17 18,3,21,25,3,6 0 11
2697 21,11,13,21,12,8 19,2,22,22,21 0 11
2698 0 0 0 11
2699 0 0 999300 11
2700 0 0 998300 11
2701 2,15,13,11,2,10,7 20,14,9,8,9 0 12
2702 0 0 999800 12
2703 0 0 1999700 12
2704 0 0 2036200 12
2705 0 0 1009400 12
2706 0 0 1996400 12
2707 0 0 2055700 12
2708 0 0 960200 12
2709 11,15,23,21,22,5 19,4,22,16,18,18 0 12
2710 0 0 2057100 12
2711 15,7,6,17,8,17,9 16,21,23,16,3 0 12
2712 0 0 1578400 12
2713 9,6,11,10,6,24,10 17,22,11,5,21 0 12
2714 0 0 1075700 12
2715 2,13,22,11,3,5,11 17,20,5,4,21 0 12
2716 0 0 1936000 12
2717 0 0 1005800 12
2718 0 0 2013200 12
2719 16,15,8,11,2,2,2,11 18,16,14,19 0 12
2720 17,4,2,16,10,11,13 19,20,24,7,3 0 12
2721 0 0 1999300 12
2722 17,11,3,25,13,16 11,10,10,25,13,16 0 12
2723 0 0 1635400 12
2724 9,14,19,8,9,25,5 15,14,21,18,21 0 12
2725 0 0 1020600 12
2726 21,13,4,18,2,3,20 6,24,2,25,24 1000800 12
2727 0 0 1036800 12
2728 14,20,2,23,11,25 18,24,8,22,19,4 0 12
2729 0 0 1967000 12
2730 0 0 2061000 12
2731 12,16,9,18,4,7 9,4,5,6,17,25 0 12
2732 22,13,14,7,13,14,12 23,19,5,23,25 0 12
2733 8,3,11,13,3,17,15 21,18,3,10,18 0 12
2734 0 0 1729800 12
2735 0 0 1151400 12
2736 23,19,12,18,21,20 17,11,21,23,25,16 0 12
2737 15,11,19,21,5,3 22,7,11,23,7,4 0 12
2738 0 0 1053500 12
2739 0 0 2499100 12
2740 0 0 1029100 12
2741 0 0 1937500 12
2742 4,4,8,3,17,18,16 5,20,23,20,2 0 12
2743 0 0 1011400 12
2744 0 0 1000600 12
2745 8,5,16,20,24,7,5 23,3,17,17,25 0 12
2746 0 0 1707100 12
2747 8,16,12,10,21,13 10,11,11,9,22,17 0 12
2748 21,9,21,23,2,18 20,2,19,21,19,13 1027400 12
2749 13,24,16,7,12,14 13,23,14,7,24,5 0 12
2750 13,20,2,17,10,2,25 17,5,25,22,20 0 12
2751 0 0 1044000 12
2752 21,9,12,23,24,9,5 18,25,22,25,13 0 12
2753 20,21,25,13,11,2 25,23,19,5,11,9 0 12
2754 15,8,6,16,21,9 14,7,16,19,5,14 0 12
2755 3,23,14,12,21,2,2,4 22,20,20,19 0 12
2756 0 0 1939300 12
2757 14,25,14,6,4 11,9,16,7,2,3,15 0 12
2758 10,13,13,12,20 15,12,4,16,3,3,15 0 12
2759 0 0 2025100 12
2760 16,23,3,3,8,22,12 15,21,20,6,25 0 12
2761 0 0 1003100 12
2762 13,6,5,7,5,14,6,8 5,18,19,22 0 12
2763 23,10,10,3,18,3,13 22,20,21,14,3 980800 12
2764 6,25,9,11,10,2,2 22,6,5,16,16 0 12
2765 19,10,10,5,7,8,16,5 17,23,25,15 0 12
2766 0 0 1549400 12
2767 0 0 1207500 12
2768 19,13,4,14,23 8,3,11,5,5,16,25 0 12
2769 0 0 2032500 12
2770 20,17,19,21,9 10,10,13,16,22,7,8 0 12
2771 0 0 1006300 12
2772 0 0 1976900 12
2773 3,19,15,19,12,9 22,7,25,5,12,6 0 12
2774 19,22,5,8,14,25 13,19,9,24,14,14 0 12
2775 12,16,24,18,10,5,7 17,19,22,10,24 0 12
2776 0 0 2066400 12
2777 8,24,20,8,19,14,3 21,19,23,24,9 0 12
2778 17,21,9,20,6,21 22,25,4,2,23,18 0 12
2779 15,4,5,6,6,2,5,19 12,2,23,25 0 12
2780 17,21,18,4,14 6,9,4,2,14,22,17 0 12
2781 20,13,18,23,17 12,9,24,4,13,17,12 0 12
2782 0 0 1933200 12
2783 24,9,16,22,7 11,17,12,5,14,9,10 0 12
2784 0 0 1574700 12
2785 0 0 992000 12
2786 0 0 2060100 12
2787 18,13,11,20,11,8,12 23,25,25,10,10 0 12
2788 0 0 927100 12
2789 10,3,20,25,6,9 5,2,17,24,15,10 0 12
2790 0 0 1992300 12
2791 3,20,13,13,14,19,13 22,21,25,14,13 0 12
2792 0 0 1021600 12
2793 0 0 2659600 12
2794 23,23,4,7,2,17 8,20,5,23,17,3 0 12
2795 0 0 949100 12
2796 12,25,19,11,9,16 17,7,6,21,25,16 0 12
2797 0 0 2004000 12
2798 2,11,21,18,14,22 14,18,24,15,6,11 0 12
2799 11,7,8,4,19,16,18 11,19,23,20,10 0 12
2800 15,21,12,12,2 6,3,19,9,20,3,2 0 12
2801 22,4,5,22,5,4,4 10,23,10,15,8 0 12
2802 12,2,14,8,15,11,4 10,8,13,10,25 0 12
2803 0 0 1999300 12
2804 17,20,23,6,18,2 10,8,14,21,10,23 0 12
2805 0 0 989000 12
2806 10,19,11,7,12,12 3,16,15,22,4,11 0 12
2807 12,2,7,9,24,12,8 21,5,3,21,24 0 12
2808 0 0 1039700 12
2809 21,4,23,13,6,22,13 20,20,21,24,17 0 12
2810 24,24,15,9,4,10 19,3,17,21,23,3 0 12
2811 16,9,10,14,16,5 8,11,25,2,13,11 0 12
2812 0 0 2691300 12
2813 15,5,3,14,17,17,2 10,11,17,12,23 0 12
2814 0 0 956600 12
2815 0 0 2033700 12
2816 0 0 991700 12
2817 0 0 2000800 12
2818 12,20,15,17,5 6,19,13,6,2,12,11 0 12
2819 0 0 2056300 12
2820 0 0 986700 12
2821 18,21,17,25,15,7 10,19,16,19,19,20 0 12
2822 0 0 2339300 12
2823 0 0 2028100 12
2824 4,15,21,6,13,4,14 21,20,9,24,3 0 12
2825 20,6,9,24,7,8,7 15,7,23,19,17 0 12
2826 0 0 1956300 12
2827 8,8,3,10,21,10,11 3,17,15,25,11 0 12
2828 0 0 1045500 12
2829 0 0 2505200 12
2830 14,25,14,12,7,18 25,7,20,13,6,19 0 12
2831 0 0 1184400 12
2832 12,21,14,13,2,2,9 14,15,20,10,14 0 12
2833 21,3,19,9,12,22 24,12,16,4,15,15 0 12
2834 0 0 2003000 12
2835 2,15,4,6,3,21,13,18 25,17,21,19 0 12
2836 0 0 1018600 12
2837 22,10,2,12,9,7,14 19,21,9,17,10 0 12
2838 0 0 2007300 12
2839 0 0 1038200 12
2840 0 0 1940900 12
2841 0 0 1037700 12
2842 0 0 1531800 12
2843 9,15,16,6,8,6,14 16,19,13,16,10 1029600 12
2844 0 0 997600 12
2845 12,4,2,6,10,8,2,17 10,22,19,10 0 12
2846 0 0 1977100 12
2847 23,8,21,12,9,9,2 22,15,21,24,2 0 12
2848 0 0 2007700 12
2849 0 0 970500 12
2850 0 0 1673100 12
2851 17,21,15,2,19,7,14 23,25,4,22,21 0 12
2852 0 0 2020300 12
2853 9,19,12,9,23,13,6 21,16,16,22,16 0 12
2854 23,19,9,19,8,9,5 19,17,22,18,16 0 12
2855 0 0 998000 12
2856 0 0 1994400 12
2857 21,19,18,4,5,21,8 24,12,18,21,21 0 12
2858 0 0 2006900 12
2859 0 0 1721800 12
2860 6,13,25,11,13,11,4 19,10,16,24,14 0 12
2861 0 0 1471000 12
2862 21,7,22,7,9,22 25,24,11,16,3,9 0 12
2863 12,7,15,20,9,11,11 22,24,11,9,19 0 12
2864 2,15,25,8,16,4 5,19,14,7,14,11 0 12
2865 5,4,20,10,18,21,21 22,23,22,21,11 0 12
2866 13,25,22,20,19 7,22,16,14,6,23,11 0 12
2867 4,2,22,16,17,7,2 4,6,16,20,24 0 12
2868 10,8,8,15,3,5,11 14,6,3,18,19 0 12
2869 0 0 2080400 12
2870 0 0 951200 12
2871 2,7,19,9,3,4,6 11,8,15,7,9 0 12
2872 0 0 1980400 12
2873 0 0 2052600 12
2874 25,23,17,8,9,18,2 25,12,18,24,23 0 12
2875 16,20,23,3,8,3 22,15,17,10,7,2 991200 12
2876 0 0 1753800 12
2877 0 0 2020700 12
2878 0 0 2042200 12
2879 0 0 1980000 12
2880 0 0 1982100 12
2881 8,4,2,24,5,7,7 2,10,15,22,8 0 12
2882 7,4,9,13,16,16 13,12,2,9,17,12 0 12
2883 0 0 1706900 12
2884 0 0 2017400 12
2885 0 0 1007900 12
2886 0 0 1994200 12
2887 17,6,12,20,23,7 25,18,2,18,13,9 0 12
2888 0 0 1983900 12
2889 18,16,23,23,18,6 25,19,23,18,9,10 0 12
2890 23,22,9,14 8,7,2,10,17,2,9,13 0 12
2891 14,23,13,24,9,14 25,16,25,2,14,15 0 12
2892 0 0 2021200 12
2893 12,9,10,21,24,3 13,9,9,19,19,10 0 12
2894 0 0 1529000 12
2895 22,10,13,7,21,3 21,18,10,5,5,17 0 12
2896 0 0 2070700 12
2897 0 0 959500 12
2898 0 0 1978900 12
2899 0 0 1026800 12
2900 16,23,15,22,22,4 19,24,3,14,19,23 0 12
2901 7,16,18,14,12,11,6 12,16,15,22,19 0 12
2902 0 0 2025200 12
2903 0 0 1662600 12
2904 0 0 1007100 12
2905 0 0 2013600 12
2906 0 0 1000300 12
2907 5,4,23,3,14,3,14,6 16,21,13,22 0 12
2908 0 0 1997300 12
2909 0 0 1028000 12
2910 15,8,8,6,18,12,8 17,5,6,23,24 1024800 12
2911 0 0 1534500 12
2912 0 0 1187900 12
2913 0 0 2029900 12
2914 17,13,9,22,2,7 8,17,17,2,13,13 0 12
2915 0 0 1034400 12
2916 0 0 1949500 12
2917 12,18,21,10,16,6,5,2 25,20,22,23 0 12
2918 24,23,15,2,3,15,5 11,13,21,25,17 0 12
2919 0 0 2003500 12
2920 10,3,8,11,21,4,8 16,16,6,12,15 0 12
2921 17,5,10,13,13,22 12,3,15,23,13,14 0 12
2922 16,14,14,6,20,8 19,6,17,7,4,25 0 12
2923 0 0 1014800 12
2924 4,11,8,11,8,13,10 17,19,11,2,16 0 12
2925 0 0 1576700 12
2926 0 0 1531000 12
2927 19,22,18,5,2,3,11 17,3,17,20,23 0 12
2928 12,8,22,10,3,15 23,6,11,6,2,22 0 12
2929 15,9,16,9,7,11 15,5,3,25,17,2 0 12
2930 0 0 995700 12
2931 0 0 1982600 12
2932 11,14,4,23,23,4,6 21,23,2,19,20 0 12
2933 0 0 1017800 12
2934 18,24,23,8,7 25,5,4,8,12,7,19 0 12
2935 0 0 990000 12
2936 19,21,2,10,20,5 14,8,21,8,22,4 0 12
2937 15,15,12,4,10,19,6 23,9,24,11,14 0 12
2938 6,10,7,6,25,22,15 24,9,24,14,20 0 12
2939 0 0 2700600 12
2940 0 0 993300 12
2941 0 0 2075500 12
2942 0 0 936000 12
2943 0 0 1993000 12
2944 6,2,14,14,20,5,8 7,11,15,17,19 0 12
2945 2,7,20,15,4,3,16 14,18,10,13,12 0 12
2946 22,7,8,17,12,14,20 24,23,16,23,14 0 12
2947 11,5,17,22,2,24,3 14,23,14,14,19 0 12
2948 2,23,3,13,16,21,11 14,14,24,25,12 0 12
2949 0 0 2022700 12
2950 2,9,11,16,3,3,25 10,16,6,24,13 0 12
2951 0 0 1582100 12
2952 12,14,14,6,25,7,10 21,15,18,16,18 0 12
2953 16,19,10,12,7,6,2 21,21,17,3,10 0 12
2954 2,18,16,11,23,16,5 18,25,17,15,16 0 12
2955 7,25,19,19,8,10,3 5,25,18,24,19 0 12
2956 0 0 2031400 12
2957 11,24,17,17,3,21 20,15,8,18,14,18 0 12
2958 6,22,16,20,3,8 2,15,16,10,17,15 0 12
2959 6,7,15,14,2,11,8 9,16,14,5,19 0 12
2960 0 0 2005000 12
2961 24,19,3,8,4,8,11 22,3,25,16,11 0 12
2962 0 0 984400 12
2963 14,7,13,5,16,19 3,5,13,20,9,24 0 12
2964 0 0 2022300 12
2965 0 0 1035200 12
2966 21,4,12,17,5,10,7 13,11,11,16,25 0 12
2967 23,25,3,14,3 4,5,17,4,18,15,5 0 12
2968 0 0 1662200 12
2969 21,12,7,2,16,21 11,9,11,15,20,13 0 12
2970 0 0 2021000 12
2971 21,20,25,16,14 24,16,4,4,19,5,24 0 12
2972 13,20,2,15,21,8,5 19,12,17,14,22 0 12
2973 7,19,11,6,19,6,4 18,24,5,14,11 0 12
2974 17,6,20,18,2,9 25,7,14,7,7,12 0 12
2975 11,3,22,17,10,2,5 16,2,7,23,22 0 12
2976 9,19,10,10,17,22 17,13,15,15,11,16 0 12
2977 0 0 2000100 12
2978 0 0 983900 12
2979 0 0 2046900 12
2980 0 0 1586800 12
2981 3,3,3,21,8,13 10,10,17,8,2,4 0 12
2982 0 0 1559700 12
2983 0 0 2008300 12
2984 0 0 1016600 12
2985 2,19,23,7,9,6 24,8,4,13,7,10 0 12
2986 0 0 2003000 12
2987 0 0 1000000 12
2988 0 0 1981700 12
2989 0 0 1682300 12
2990 15,9,7,21,10,10 14,9,7,13,13,16 0 12
2991 7,16,18,12,19,9 4,21,10,23,21,2 0 12
2992 5,13,7,16,4,4,4 15,9,10,6,13 0 12
2993 19,12,10,20,14,11 20,16,7,13,10,20 0 12
2994 4,9,20,11,7,7,5 24,4,10,22,3 0 12
2995 12,23,18,3,15,15,12 25,16,22,25,10 0 12
2996 0 0 2012600 12
2997 0 0 1046200 12
2998 0 0 1948100 12
2999 22,5,21,12,6,4 20,14,8,3,16,9 0 12
3000 24,16,20,14,13 6,19,14,12,3,14,19 0 12
3001 0 0 3068700 13
3002 9,7,4,20,16,2,19,11 21,13,21,13,20 0 13
3003 0 0 2775200 13
3004 0 0 4509000 13
3005 11,13,25,15,18,4 15,4,18,12,10,10,17 0 13
3006 0 0 2995500 13
3007 0 0 3643100 13
3008 16,6,20,3,24,3,2 12,17,8,7,18,12 0 13
3009 4,22,11,11,5,8,13,12,5 19,25,25,22 0 13
3010 10,11,19,19,22,12,17 22,23,10,19,21,15 0 13
3011 0 0 3000600 13
3012 0 0 5990700 13
3013 0 0 4035000 13
3014 22,18,16,10,2,3 24,6,14,4,14,5,4 0 13
3015 0 0 2957800 13
3016 6,16,7,7,7,20 4,12,2,11,10,9,15 0 13
3017 11,21,18,11,24,8 4,17,14,9,22,9,18 0 13
3018 5,19,10,20,6,16,4 21,11,10,11,14,13 0 13
3019 18,21,6,24,2,21 10,12,22,6,10,8,24 0 13
3020 0 0 3702200 13
3021 5,2,9,12,21,4,2 25,11,3,8,5,3 0 13
3022 4,6,22,19,25,3,4 18,10,5,25,12,13 0 13
3023 0 0 2912500 13
3024 18,17,25,11,14,23 24,13,20,13,17,17,4 0 13
3025 7,15,8,16,9,20,2 21,12,7,12,18,7 0 13
3026 13,17,24,10,12,5,5,2 19,15,20,13,21 0 13
3027 3,13,16,21,21,9,9 8,23,11,25,13,12 0 13
3028 20,21,21,2,13,5,3 19,22,8,17,6,13 0 13
3029 13,16,16,22,18 4,5,3,13,19,24,4,13 999300 13
3030 15,15,2,14,8,8,5,4 10,11,20,5,25 0 13
3031 9,12,15,24,19,6,4 14,8,21,11,10,25 0 13
3032 0 0 3064700 13
3033 10,2,11,19,21,18,5 22,7,25,4,4,24 0 13
3034 6,17,12,16,23,14,3 13,10,11,17,17,23 0 13
3035 0 0 3515500 13
3036 0 0 2993100 13
3037 0 0 3008300 13
3038 21,10,23,3,2,23 6,3,7,19,13,15,19 0 13
3039 0 0 3596300 13
3040 13,8,22,16,19,3,14,10 16,24,24,23,18 0 13
3041 0 0 3002000 13
3042 0 0 3000100 13
3043 0 0 2505800 13
3044 0 0 3003600 13
3045 0 0 3000500 13
3046 0 0 3506500 13
3047 21,3,7,10,13,12,10,5 16,14,23,21,7 0 13
3048 0 0 3048300 13
3049 13,11,13,12,22,5,25 21,19,15,22,10,14 0 13
3050 2,15,17,12,6,15,15,5 17,18,20,24,8 0 13
3051 0 0 3000100 13
3052 0 0 3531200 13
3053 0 0 2668300 13
3054 22,23,10,7,11,3 20,6,15,4,21,8,2 1039200 13
3055 5,6,19,5,22,12,4 7,19,6,2,20,19 0 13
3056 0 0 2463900 13
3057 0 0 3160400 13
3058 0 0 3568500 13
3059 0 0 3031800 13
3060 25,6,14,12,23,8,14 6,21,23,17,10,25 0 13
3061 3,10,10,2,2,11,24,4,11 23,13,21,20 0 13
3062 0 0 2306000 13
3063 0 0 3373600 13
3064 0 0 3239500 13
3065 25,22,6,25,7,4 24,10,17,6,7,2,23 0 13
3066 0 0 3137500 13
3067 19,22,8,18,7,2,5 18,19,18,16,3,7 0 13
3068 0 0 3587300 13
3069 0 0 2999700 13
3070 0 0 2999700 13
3071 0 0 3676400 13
3072 0 0 3240300 13
3073 0 0 3000200 13
3074 0 0 3506900 13
3075 0 0 3570100 13
3076 0 0 3019300 13
3077 0 0 2764900 13
3078 0 0 4409100 13
3079 0 0 3095100 13
3080 13,6,22,25,15,14 13,3,9,10,19,21,20 0 13
3081 0 0 3687400 13
3082 20,3,17,23,23,15 21,8,18,11,4,21,18 0 13
3083 14,5,21,9,4,11,9,5 21,16,18,5,18 0 13
3084 0 0 3513100 13
3085 17,10,16,14,16,14,3 18,6,21,2,24,19 0 13
3086 12,6,2,8,9,21,8,7,11 23,24,24,13 0 13
3087 15,23,3,14,11,12,4,3 25,14,24,15,7 0 13
3088 0 0 3221400 13
3089 6,25,23,15,21,22,4 23,21,24,13,20,15 0 13
3090 11,23,10,19,7,2,6,14 16,17,19,18,22 0 13
3091 22,2,7,14,19,2,15 18,8,19,6,24,6 0 13
3092 22,21,7,22,5 17,22,4,7,2,8,15,2 1117200 13
3093 0 0 3070700 13
3094 9,17,10,15,12,22,9 19,24,10,10,17,14 0 13
3095 21,5,12,25,23,21 10,16,22,21,21,15,2 0 13
3096 10,13,14,11,15,6,22 10,25,11,25,16,4 0 13
3097 0 0 3325500 13
3098 19,13,24,14,4,18 11,15,8,22,12,22,2 0 13
3099 0 0 2366700 13
3100 0 0 3550300 13
3101 17,22,16,8,2,24 15,18,19,15,7,5,10 0 13
3102 0 0 3003000 13
3103 0 0 3491800 13
3104 25,2,21,14,5,9 11,4,15,19,6,19,2 0 13
3105 0 0 3069300 13
3106 3,4,23,11,5,15,10 6,15,16,14,2,18 0 13
3107 0 0 2267800 13
3108 0 0 4149500 13
3109 0 0 2539600 13
3110 8,7,17,24,22,4,21 6,14,23,24,22,14 0 13
